user,timestampUsec,time,authorbadge,text,purchaseAmount,type,video_id,Chat_No
しずく,1553433818177011,14:30,,おー,,NORMALCHAT,z4WJoMaA9ZM,767
あき,1553433818585118,14:30,,うぉw,,NORMALCHAT,z4WJoMaA9ZM,768
5S愛,1553433818927247,14:31,,移動しまーすｗ,,NORMALCHAT,z4WJoMaA9ZM,769
みそぼん,1553433819796575,14:31,,いつものやつやー,,NORMALCHAT,z4WJoMaA9ZM,770
あか,1553433819825758,14:31,,気にならない,,NORMALCHAT,z4WJoMaA9ZM,771
きっかけ,1553433821222777,14:33,,えぇ...,,NORMALCHAT,z4WJoMaA9ZM,772
Ka ho,1553433821934555,14:34,,うまいなw,,NORMALCHAT,z4WJoMaA9ZM,773
ふくふく,1553433822280783,14:34,,はーいヽ(*´∀｀)ﾉ♪,,NORMALCHAT,z4WJoMaA9ZM,774
一生寝てろ,1553433822466992,14:34,,にこにこ,,NORMALCHAT,z4WJoMaA9ZM,775
キリ,1553433822468554,14:34,,うっそーー！,,NORMALCHAT,z4WJoMaA9ZM,776
にらたま,1553433822707266,14:34,,なん、、だと、、,,NORMALCHAT,z4WJoMaA9ZM,777
KS53-Player本物,1553433823966331,14:36,,察し,,NORMALCHAT,z4WJoMaA9ZM,778
ながもん,1553433824054209,14:36,,あ,,NORMALCHAT,z4WJoMaA9ZM,779
123 potato,1553433824762333,14:36,,?,,NORMALCHAT,z4WJoMaA9ZM,780
Ryu,1553433824768944,14:36,,今来たら終わってた,,NORMALCHAT,z4WJoMaA9ZM,781
ゆう,1553433825011873,14:37,メンバー（1 か月）,そこじゃないんだの言い方が可愛らしい(≧▽≦)?,,NORMALCHAT,z4WJoMaA9ZM,782
15 chitan,1553433825046879,14:37,,ヽ(；▽；)ノ,,NORMALCHAT,z4WJoMaA9ZM,783
"I K,",1553433825775202,14:37,,このやろうw,,NORMALCHAT,z4WJoMaA9ZM,784
ちゃらあい,1553433826249976,14:38,,２本一人で飲んだの？笑,,NORMALCHAT,z4WJoMaA9ZM,785
あか,1553433826810440,14:38,,気にならない,,NORMALCHAT,z4WJoMaA9ZM,786
サルなめこ,1553433826834919,14:39,,ニコニコかぁ…,,NORMALCHAT,z4WJoMaA9ZM,787
アツシ,1553433827337140,14:39,,wkwk,,NORMALCHAT,z4WJoMaA9ZM,788
みちゃんみみ,1553433827886148,14:40,,ふざけなぁぁぁぉぉぁぁぁぉーーー！,,NORMALCHAT,z4WJoMaA9ZM,789
ハル,1553433828422080,14:40,,さよなら…泣,,NORMALCHAT,z4WJoMaA9ZM,790
だまびー,1553433828860100,14:40,,まじか????????,,NORMALCHAT,z4WJoMaA9ZM,791
N,1553433829123021,14:41,メンバー（3 か月）,そうなんですか？,,NORMALCHAT,z4WJoMaA9ZM,792
エマp,1553433829439576,14:41,,その手には引っかからないぞ。,,NORMALCHAT,z4WJoMaA9ZM,793
piyopi-?,1553433829598124,14:41,,ぇ━(*´・д・)━!!!,,NORMALCHAT,z4WJoMaA9ZM,794
かおるこ,1553433829899063,14:41,,はーい、ありがとうございます???,,NORMALCHAT,z4WJoMaA9ZM,795
しずく,1553433830621056,14:42,,だよねぇ,,NORMALCHAT,z4WJoMaA9ZM,796
キュウリの友達,1553433831475351,14:43,,急いでパソコン立ち上げないと,,NORMALCHAT,z4WJoMaA9ZM,797
筋トレかじり中,1553433831713026,14:43,,情報量がエグい、ハンブルブラッキングとかこの動画見てんかったら出逢えてないお言葉?,,NORMALCHAT,z4WJoMaA9ZM,798
田所歩夢,1553433832625994,14:44,,自由がほしい,,NORMALCHAT,z4WJoMaA9ZM,799
yuki,1553433834063568,14:46,,おつです～,,NORMALCHAT,z4WJoMaA9ZM,800
花王バブ,1553433834518155,14:46,,ワロタ,,NORMALCHAT,z4WJoMaA9ZM,801
sayumi arai,1553433834657238,14:46,メンバー（2 か月）,DaiGoさん、たしかに演技派！,,NORMALCHAT,z4WJoMaA9ZM,802
Y N,1553433834768061,14:46,,ニコニコ課金やー,,NORMALCHAT,z4WJoMaA9ZM,803
k k,1553433834887514,14:46,,月額540円で見放題！！,,NORMALCHAT,z4WJoMaA9ZM,804
ゴリハム,1553433834893466,14:46,,やりますねぇ！,,NORMALCHAT,z4WJoMaA9ZM,805
みそぼん,1553433835063408,14:47,,これでまた入会者増えるかな?,,NORMALCHAT,z4WJoMaA9ZM,806
漆塗り職人,1553433835556884,14:47,,放送初見です,,NORMALCHAT,z4WJoMaA9ZM,807
Sho U,1553433836390773,14:48,,?,,NORMALCHAT,z4WJoMaA9ZM,808
わわわ,1553433836580149,14:48,,(´Д｀ ),,NORMALCHAT,z4WJoMaA9ZM,809
BunimimiBunnyバニみみバニー,1553433837964663,14:50,メンバー（1 か月）,ﾆｺﾆｺしよー10万人が続きみてるよ遅れるな～?ﾆｬ,,NORMALCHAT,z4WJoMaA9ZM,810
*あーるぐれい,1553433839395728,14:51,,また入会したときに拝見します,,NORMALCHAT,z4WJoMaA9ZM,811
りえさん,1553433839683710,14:51,,くーー,,NORMALCHAT,z4WJoMaA9ZM,812
りん,1553433839885781,14:51,,今来たばっかりだったのにー泣,,NORMALCHAT,z4WJoMaA9ZM,813
N/ A,1553433840285720,14:52,,嬉しいのアピールとか？,,NORMALCHAT,z4WJoMaA9ZM,814
かおるこ,1553433841102483,14:53,,了解?,,NORMALCHAT,z4WJoMaA9ZM,815
なぽnapo,1553433842107636,14:54,,(´；ω；｀),,NORMALCHAT,z4WJoMaA9ZM,816
ラティクチ,1553433842175777,14:54,,にこにこかい,,NORMALCHAT,z4WJoMaA9ZM,817
kotoあさみ,1553433843011625,14:55,,おやすみなさい( ´? ? `? ),,NORMALCHAT,z4WJoMaA9ZM,818
piyopi-?,1553433844728399,14:56,,もっと聞きたいなぁo(ﾟ∇ﾟ*o)(o*ﾟ∇ﾟ)o～♪,,NORMALCHAT,z4WJoMaA9ZM,819
Piyo-chan Piyo-chan,1553433845408595,14:57,,ニコニコへ参りますわ～?,,NORMALCHAT,z4WJoMaA9ZM,820
にらたま,1553433846122930,14:58,,ニコニコやってないんだよなー,,NORMALCHAT,z4WJoMaA9ZM,821
123 potato,1553433846776234,14:58,,にこにこ じゃない。。なみだ,,NORMALCHAT,z4WJoMaA9ZM,822
オリヒロ,1553433847116180,14:59,,なにー！！,,NORMALCHAT,z4WJoMaA9ZM,823
Kotaro Watanabe,1553433849571906,15:01,,ニコニコって倍速で観られる？,,NORMALCHAT,z4WJoMaA9ZM,824
だまびー,1553433849761581,15:01,,?????????,,NORMALCHAT,z4WJoMaA9ZM,825
六武,1553433853139669,15:05,,二足歩行ならできる（自慢）,,NORMALCHAT,z4WJoMaA9ZM,826
りゅう,1553433853327840,15:05,,"行ってきます！(""｀д´)ゞ",,NORMALCHAT,z4WJoMaA9ZM,827
浅19,1553433853894442,15:05,,いつ見てもカッコイイです～,,NORMALCHAT,z4WJoMaA9ZM,828
ガマトト,1553433854249856,15:06,,なんて安いんだ！？,,NORMALCHAT,z4WJoMaA9ZM,829
一生寝てろ,1553433855729907,15:07,,ニコニコ有料でも安いからみんな会員登録よろしくね～,,NORMALCHAT,z4WJoMaA9ZM,830
サルなめこ,1553433858407803,15:10,,したくなるー笑,,NORMALCHAT,z4WJoMaA9ZM,831
man hori,1553433860051925,15:12,,あーるちゃんさよなら,,NORMALCHAT,z4WJoMaA9ZM,832
ふくふく,1553433860728110,15:12,,今日、ニコニコだったのか、移動→,,NORMALCHAT,z4WJoMaA9ZM,833
原田大輔,1553433864335178,15:16,,行ってきます！！,,NORMALCHAT,z4WJoMaA9ZM,834
投資家メンタリストSai,1553433865804427,15:17,確認済み,10万人おめでとうございます(^^)/,,NORMALCHAT,z4WJoMaA9ZM,835
エマp,1553433867149313,15:19,,会員なった,,NORMALCHAT,z4WJoMaA9ZM,836
"I K,",1553433870421649,15:22,,(;´д｀),,NORMALCHAT,z4WJoMaA9ZM,837
ちゃらあい,1553433872779473,15:24,,ばばーい。,,NORMALCHAT,z4WJoMaA9ZM,838
みそぼん,1553433873616811,15:25,,うちの彼にもこの動画見せたい,,NORMALCHAT,z4WJoMaA9ZM,839
金指二世,1553433873728485,15:25,,やばい、一つ目ダイゴ様に言いそう、若いのに凄いですねって。,,NORMALCHAT,z4WJoMaA9ZM,840
Ling Ling,1553433874405481,15:26,,ま まさか,,NORMALCHAT,z4WJoMaA9ZM,841
かおるこ,1553433874443812,15:26,,ワイン、ガツンとのんでくださいな??,,NORMALCHAT,z4WJoMaA9ZM,842
キュウリの友達,1553433874593725,15:26,,気になる,,NORMALCHAT,z4WJoMaA9ZM,843
???里美,1553433876201622,15:28,メンバー（2 か月）,はい！,,NORMALCHAT,z4WJoMaA9ZM,844
だまびー,1553433876256115,15:28,,?????,,NORMALCHAT,z4WJoMaA9ZM,845
キュウリの友達,1553433878580255,15:30,,またねー,,NORMALCHAT,z4WJoMaA9ZM,846
こぶたさん,1572170324220514,-1:28,,そろそろだ！,,NORMALCHAT,z5-E5elbh4E,1
mukachi,1572170324599349,-1:28,モデレーター,りいまるさん それです！笑,,NORMALCHAT,z5-E5elbh4E,2
にしひろ,1572170326138273,-1:26,,防犯さん、こんばんわ～,,NORMALCHAT,z5-E5elbh4E,3
Natsu Nakagawa,1572170332386745,-1:20,,お酒飲みながら見よう?,,NORMALCHAT,z5-E5elbh4E,4
ラーメン,1572170334582579,-1:18,モデレーター,ボンちゃんさんww頑張ってww,,NORMALCHAT,z5-E5elbh4E,5
よるさん・ ω・,1572170335402877,-1:17,,土下座待機なう,,NORMALCHAT,z5-E5elbh4E,6
防犯対策中,1572170340002569,-1:12,モデレーター,つ?,,NORMALCHAT,z5-E5elbh4E,7
りいまる - 炎歌いました,1572170344052240,-1:08,,私だったら気づかない( ? ??? ),,NORMALCHAT,z5-E5elbh4E,8
普通にKeishi,1572170346087693,-1:06,,始まる,,NORMALCHAT,z5-E5elbh4E,9
Iris Anemone,1572170352199784,-1:00,,Yeah. That's good ? Thanks Janさん,,NORMALCHAT,z5-E5elbh4E,10
5S愛,1572170354353733,-0:58,,昨日は途中で寝ちゃったんだけど、師匠2時間くらい生電話で、超豪華だったんだね！,,NORMALCHAT,z5-E5elbh4E,11
防犯対策中,1572170355331690,-0:57,モデレーター,私もですw,,NORMALCHAT,z5-E5elbh4E,12
無限の考察,1572170355524993,-0:57,,そろそろ始まるよ,,NORMALCHAT,z5-E5elbh4E,13
yoshiko s,1572170356583607,-0:56,,はじまるー,,NORMALCHAT,z5-E5elbh4E,14
まなち,1572170361458592,-0:51,,??????,,NORMALCHAT,z5-E5elbh4E,15
けんちゃん沖縄,1572170362111230,-0:50,,1分きった,,NORMALCHAT,z5-E5elbh4E,16
Natsu Nakagawa,1572170362374473,-0:50,,?,,NORMALCHAT,z5-E5elbh4E,17
Izumi Hayashi,1572170362421447,-0:50,,ドキドキ,,NORMALCHAT,z5-E5elbh4E,18
mika,1572170363696414,-0:49,,ファイトです！,,NORMALCHAT,z5-E5elbh4E,19
こぶたさん,1572170363824618,-0:49,,あと少し,,NORMALCHAT,z5-E5elbh4E,20
だてんしじみ,1572170365452985,-0:47,,料理しながら耳を傾ける,,NORMALCHAT,z5-E5elbh4E,21
jirou kume,1572170368872264,-0:44,,なになになに,,NORMALCHAT,z5-E5elbh4E,22
普通にKeishi,1572170372990917,-0:40,,スタート,,NORMALCHAT,z5-E5elbh4E,23
Uvb Hm,1572170373535419,-0:39,,この後の音楽何気に好きです（関係ない,,NORMALCHAT,z5-E5elbh4E,24
Izumi Hayashi,1572170373895950,-0:39,,宜しくお願いします!,,NORMALCHAT,z5-E5elbh4E,25
あきママ,1572170374177223,-0:38,,こんばんは,,NORMALCHAT,z5-E5elbh4E,26
5S愛,1572170374566835,-0:38,,弟子コミュ凄い。,,NORMALCHAT,z5-E5elbh4E,27
りいまる - 炎歌いました,1572170376707470,-0:36,,ですよねw,,NORMALCHAT,z5-E5elbh4E,28
こぶたさん,1572170379317317,-0:33,,まもなくだ！,,NORMALCHAT,z5-E5elbh4E,29
水あきや,1572170380668352,-0:32,,ふふふ,,NORMALCHAT,z5-E5elbh4E,30
けんちゃん沖縄,1572170381025180,-0:31,,??????,,NORMALCHAT,z5-E5elbh4E,31
yoshiko s,1572170383254883,-0:29,,だいご様,,NORMALCHAT,z5-E5elbh4E,32
うさまる,1572170386757448,-0:26,,音量注意喚起あざます,,NORMALCHAT,z5-E5elbh4E,33
RuRu iii,1572170387175937,-0:25,,ただいま～,,NORMALCHAT,z5-E5elbh4E,34
ニャンズ5,1572170387785202,-0:25,,こんばんは,,NORMALCHAT,z5-E5elbh4E,35
V mew,1572170389026961,-0:23,,最近、商標登録されてるDaiGoの名前を乱用してるyoutuber多いけど、それが犯罪だということを自覚してるのかな？,,NORMALCHAT,z5-E5elbh4E,36
MASHU1018,1572170390845040,-0:22,,なんの間違い？,,NORMALCHAT,z5-E5elbh4E,37
よるさん・ ω・,1572170392804866,-0:20,,ざわ,,NORMALCHAT,z5-E5elbh4E,38
Kato K,1572170397008916,-0:15,,わくわく,,NORMALCHAT,z5-E5elbh4E,39
soymuima,1572170397105677,-0:15,,わくわく,,NORMALCHAT,z5-E5elbh4E,40
BON 44%,1572170397667186,-0:15,,愛さん、そうなん？,,NORMALCHAT,z5-E5elbh4E,41
n n,1572170397713093,-0:15,,わーわーわー,,NORMALCHAT,z5-E5elbh4E,42
Izumi Hayashi,1572170398024750,-0:14,,3,,NORMALCHAT,z5-E5elbh4E,43
soymuima,1572170403972268,-0:09,,ラグビー観てる,,NORMALCHAT,z5-E5elbh4E,44
Izumi Hayashi,1572170404466172,-0:08,,2,,NORMALCHAT,z5-E5elbh4E,45
Ling Ling,1572170406379708,-0:06,,音量下げた,,NORMALCHAT,z5-E5elbh4E,46
Izumi Hayashi,1572170408162089,-0:04,,1,,NORMALCHAT,z5-E5elbh4E,47
けんちゃん沖縄,1572170408583109,-0:04,,開幕！,,NORMALCHAT,z5-E5elbh4E,48
jirou kume,1572170411935841,-0:01,,わーやらしい,,NORMALCHAT,z5-E5elbh4E,49
マユカ / 中年の日常?,1572171137107368,0:00,,,"￥2,440",SUPERCHAT,z5-E5elbh4E,50
猫庭チャンネル,1572171475215182,0:00,,,"￥3,000",SUPERCHAT,z5-E5elbh4E,51
羊さん,1572170531811854,0:00,,はじまる！,,NORMALCHAT,z5-E5elbh4E,52
Lチキ旨塩,1572170531991746,0:00,,きになる,,NORMALCHAT,z5-E5elbh4E,53
タクヤ01,1572170533634169,0:02,,こんばんは。,,NORMALCHAT,z5-E5elbh4E,54
kk ii,1572170534304278,0:03,,何かあったの？,,NORMALCHAT,z5-E5elbh4E,55
けんちゃん沖縄,1572170534324047,0:03,,トイレいきたい,,NORMALCHAT,z5-E5elbh4E,56
mi taku,1572170534333021,0:03,,実はなんにもしてなかったって皮肉的なオチ？,,NORMALCHAT,z5-E5elbh4E,57
jirou kume,1572170534745711,0:03,,はじめ～,,NORMALCHAT,z5-E5elbh4E,58
mccallum Iain,1572170534834141,0:03,,いまいち何の話かわかってないｗ,,NORMALCHAT,z5-E5elbh4E,59
カフェ日和,1572170535350698,0:04,,N国?,,NORMALCHAT,z5-E5elbh4E,60
gδ αγ,1572170535533197,0:04,,宿題の件じゃない？,,NORMALCHAT,z5-E5elbh4E,61
夜行雲,1572170536175205,0:05,,にしても、わけわからんデザインだな…,,NORMALCHAT,z5-E5elbh4E,62
織田Noob長,1572170537413052,0:05,,坂本？？,,NORMALCHAT,z5-E5elbh4E,63
青空風希,1572170537473797,0:05,,10,,NORMALCHAT,z5-E5elbh4E,64
CHINA KANDA,1572170537675462,0:05,,こんばんは(^○^),,NORMALCHAT,z5-E5elbh4E,65
あーぱん,1572170537682431,0:05,,瞬きしない,,NORMALCHAT,z5-E5elbh4E,66
Reiwa Skyblue,1572170536606798,0:05,,こんばんは♪,,NORMALCHAT,z5-E5elbh4E,67
メキッキメヒコ,1572170538696109,0:06,,きたー,,NORMALCHAT,z5-E5elbh4E,68
Hiddie Nicolas,1572170538824695,0:06,,このタイトルは人を集めるな。,,NORMALCHAT,z5-E5elbh4E,69
ツナバナナ,1572170538899331,0:06,,開幕！(*’ω’ﾉﾉﾞ☆ﾊﾟﾁﾊﾟﾁ,,NORMALCHAT,z5-E5elbh4E,70
black160001,1572170539134560,0:07,,ADHDのやつ？,,NORMALCHAT,z5-E5elbh4E,71
yuka,1572170539224371,0:07,,つられてます,,NORMALCHAT,z5-E5elbh4E,72
さくら,1572170539360384,0:07,,きたーー！,,NORMALCHAT,z5-E5elbh4E,73
さく&なか,1572170539421737,0:07,,ヤバヤバ,,NORMALCHAT,z5-E5elbh4E,74
とりさん,1572170540198630,0:08,,0,,NORMALCHAT,z5-E5elbh4E,75
World Hello,1572170540376002,0:08,,こんばんはー,,NORMALCHAT,z5-E5elbh4E,76
くろねこ,1572170540583632,0:08,,1,,NORMALCHAT,z5-E5elbh4E,77
BON 44%,1572170540780082,0:08,,愛さん、りょうかい?,,NORMALCHAT,z5-E5elbh4E,78
n n,1572170540898796,0:08,,きたーー！,,NORMALCHAT,z5-E5elbh4E,79
ポンひろ,1572170541043806,0:08,,楽しみ♪,,NORMALCHAT,z5-E5elbh4E,80
017にゃむむ,1572170541118460,0:09,,カウントダウンわくわくする,,NORMALCHAT,z5-E5elbh4E,81
けんちゃん沖縄,1572170542382051,0:11,,はい,,NORMALCHAT,z5-E5elbh4E,82
メキッキメヒコ,1572170543611768,0:12,,ねこやー,,NORMALCHAT,z5-E5elbh4E,83
サロルンカムイ,1572170543640227,0:12,,誰でも間違える事あるでしょ,,NORMALCHAT,z5-E5elbh4E,84
うげげ,1572170543718079,0:12,,始まり始まり,,NORMALCHAT,z5-E5elbh4E,85
syunki0561,1572170543987346,0:12,,今日人すげーな,,NORMALCHAT,z5-E5elbh4E,86
ぽんぽこ,1572170544263515,0:13,,きた～,,NORMALCHAT,z5-E5elbh4E,87
marimekko k,1572170544367823,0:13,,宿題は意味がないと言う話かな,,NORMALCHAT,z5-E5elbh4E,88
Reiwa Skyblue,1572170545409858,0:14,,はじまった！,,NORMALCHAT,z5-E5elbh4E,89
田村悠冴,1572170546220001,0:15,モデレーター,服装ｗｗｗ,,NORMALCHAT,z5-E5elbh4E,90
ねみい,1572170546281250,0:15,,うへえ一瞬で４０００,,NORMALCHAT,z5-E5elbh4E,91
バーチャルYouTuberしりりチャンネル,1572170547623936,0:16,,やあ,,NORMALCHAT,z5-E5elbh4E,92
りいまる - 炎歌いました,1572170547649256,0:16,,スパナ頑張ってください！！！,,NORMALCHAT,z5-E5elbh4E,93
ミヤ,1572170547782918,0:16,,かわヨ,,NORMALCHAT,z5-E5elbh4E,94
World Hello,1572170548898656,0:17,,わろた,,NORMALCHAT,z5-E5elbh4E,95
サロルンカムイ,1572170549265190,0:18,,かわいい！,,NORMALCHAT,z5-E5elbh4E,96
万輔大智,1572170549490372,0:18,,ラグビー?,,NORMALCHAT,z5-E5elbh4E,97
syunki0561,1572170549907757,0:18,,あらかわ,,NORMALCHAT,z5-E5elbh4E,98
くろねこ,1572170550129749,0:18,,かわええ,,NORMALCHAT,z5-E5elbh4E,99
L not,1572170550170373,0:19,,？！,,NORMALCHAT,z5-E5elbh4E,100
もまり,1572170550402469,0:19,,かわゆい,,NORMALCHAT,z5-E5elbh4E,101
よるさん・ ω・,1572170550439717,0:19,,コスプレイ！,,NORMALCHAT,z5-E5elbh4E,102
black160001,1572170550597020,0:19,,いつもの,,NORMALCHAT,z5-E5elbh4E,103
かっか,1572170550878437,0:19,,ふぁー,,NORMALCHAT,z5-E5elbh4E,104
Ling Ling,1572170550885257,0:19,,ギャハハ,,NORMALCHAT,z5-E5elbh4E,105
さすたりすく,1572170551049221,0:19,,っっっw,,NORMALCHAT,z5-E5elbh4E,106
minnie I,1572170551177322,0:20,,かわい！！！,,NORMALCHAT,z5-E5elbh4E,107
沖田,1572170551583717,0:20,,かわいー！,,NORMALCHAT,z5-E5elbh4E,108
こっちあっち,1572170551634406,0:20,,かわいいいいいいいい！,,NORMALCHAT,z5-E5elbh4E,109
さく&なか,1572170552909718,0:21,,きゃわいい,,NORMALCHAT,z5-E5elbh4E,110
チャン俺,1572170552203371,0:21,,まさかの服装,,NORMALCHAT,z5-E5elbh4E,111
017にゃむむ,1572170552368094,0:21,,ねこ！？,,NORMALCHAT,z5-E5elbh4E,112
sug4r,1572170553199689,0:21,,かわいい,,NORMALCHAT,z5-E5elbh4E,113
駒田潤,1572170553444972,0:21,,草,,NORMALCHAT,z5-E5elbh4E,114
サロルンカムイ,1572170553461043,0:21,,かわいい！,,NORMALCHAT,z5-E5elbh4E,115
佐藤弘子,1572170552790207,0:21,,かわいいー！！！,,NORMALCHAT,z5-E5elbh4E,116
えみねこ,1572170554335061,0:22,,可愛い！！！,,NORMALCHAT,z5-E5elbh4E,117
だてんしじみ,1572170554447305,0:22,,可愛い,,NORMALCHAT,z5-E5elbh4E,118
こはぴ,1572170554464897,0:22,,かわいいいい,,NORMALCHAT,z5-E5elbh4E,119
kk ii,1572170554469699,0:22,,なんか着てる！！,,NORMALCHAT,z5-E5elbh4E,120
Shun Watanabe,1572170554567240,0:22,,ワルシャワより拝見致します,,NORMALCHAT,z5-E5elbh4E,121
月火,1572170554654201,0:22,,おーーーーい,,NORMALCHAT,z5-E5elbh4E,122
17号,1572170554679944,0:22,,ｗ,,NORMALCHAT,z5-E5elbh4E,123
5S愛,1572170555029949,0:23,,ニコニコで師匠のチャンネル入ったら、弟子コミュはめっちゃ楽しめるよ。(笑),,NORMALCHAT,z5-E5elbh4E,124
RuRu iii,1572170555037086,0:23,,え！,,NORMALCHAT,z5-E5elbh4E,125
たけたけ,1572170555304446,0:23,,可愛いじゃん！,,NORMALCHAT,z5-E5elbh4E,126
藍苺,1572170556094000,0:24,,草,,NORMALCHAT,z5-E5elbh4E,127
ツナバナナ,1572170557142554,0:25,,かわいいー??,,NORMALCHAT,z5-E5elbh4E,128
Kato K,1572170557506422,0:26,,反省とはww,,NORMALCHAT,z5-E5elbh4E,129
金山碧,1572170557560345,0:26,,かわいー,,NORMALCHAT,z5-E5elbh4E,130
爆発物の人,1572170558588162,0:27,,おい反省してんのかww,,NORMALCHAT,z5-E5elbh4E,131
防犯対策中,1572170558615270,0:27,モデレーター,当たった?,,NORMALCHAT,z5-E5elbh4E,132
ポンひろ,1572170559110821,0:27,,可愛い??,,NORMALCHAT,z5-E5elbh4E,133
たにしー_箱入りアリン,1572170559169476,0:27,,わはははは,,NORMALCHAT,z5-E5elbh4E,134
サロルンカムイ,1572170559170261,0:27,,かわいい??,,NORMALCHAT,z5-E5elbh4E,135
Ling Ling,1572170559406819,0:27,,衣装！,,NORMALCHAT,z5-E5elbh4E,136
n n,1572170559542240,0:28,,かわー,,NORMALCHAT,z5-E5elbh4E,137
pos lon,1572170559567169,0:28,,かわいい?w,,NORMALCHAT,z5-E5elbh4E,138
mi taku,1572170559598887,0:28,,きぐるみｗ,,NORMALCHAT,z5-E5elbh4E,139
Strawberry,1572170559599973,0:28,,どうしたの。,,NORMALCHAT,z5-E5elbh4E,140
Kaori,1572170560045252,0:28,,かっわいい笑笑,,NORMALCHAT,z5-E5elbh4E,141
ss,1572170560385868,0:28,,服装草,,NORMALCHAT,z5-E5elbh4E,142
えいむ,1572170560551419,0:29,,かわいいな,,NORMALCHAT,z5-E5elbh4E,143
Jack_O,1572170560954887,0:29,,????????????????,,NORMALCHAT,z5-E5elbh4E,144
yoshiko s,1572170561146815,0:29,,ハロウィン意識？,,NORMALCHAT,z5-E5elbh4E,145
Frey a,1572170562009673,0:30,,!?,,NORMALCHAT,z5-E5elbh4E,146
*k Amane,1572170562696241,0:31,,おおいにハロウィンでワロタ,,NORMALCHAT,z5-E5elbh4E,147
安達,1572170563379575,0:31,,どーした,,NORMALCHAT,z5-E5elbh4E,148
World Hello,1572170564107803,0:32,,猫さま2,,NORMALCHAT,z5-E5elbh4E,149
satolu:,1572170565434468,0:34,,ぬこ様?!,,NORMALCHAT,z5-E5elbh4E,150
メンタリスト DaiGo,1572170565481411,0:34,確認済み,服装が謝罪に不適切である件はこの場で謝罪いたします。,,NORMALCHAT,z5-E5elbh4E,151
まるまる,1572170565553305,0:34,,?( '-' ? )ﾈｺﾁｬﾝ,,NORMALCHAT,z5-E5elbh4E,152
防犯対策中,1572170565896253,0:34,モデレーター,かわいい?,,NORMALCHAT,z5-E5elbh4E,153
二枚羽根,1572170566042227,0:34,,なんじゃそりゃ,,NORMALCHAT,z5-E5elbh4E,154
真帆,1572170566956249,0:35,,可愛いです！！！,,NORMALCHAT,z5-E5elbh4E,155
m s,1572170567004383,0:35,,あれー？？笑,,NORMALCHAT,z5-E5elbh4E,156
